chrom	start	end	strand	name	commonName	type	source	novel
chr11	393173	394157	-	YKL024C	URA6	ORF-T	SGD	TRUE
chr11	395430	397902	-	YKL022C	CDC16	ORF-T	SGD	FALSE
chr11	397966	399366	-	YKL021C	MAK11	ORF-T	SGD	FALSE
chr11	399446	402894	-	YKL020C	SPT23	ORF-T	SGD	FALSE
chr11	404158	404702	-	YKL018C-A	YKL018C-A	ORF-T	SGD	FALSE
chr11	405798	407990	-	YKL017C	HCS1	ORF-T	SGD	FALSE
chr11	408086	408863	-	YKL016C	ATP7	ORF-T	SGD	FALSE
chr11	412215	417687	-	YKL014C	URB1	ORF-T	SGD	FALSE
chr11	417991	418815	-	YKL013C	ARC19	ORF-T	SGD	FALSE
chr11	420687	421975	-	YKL011C	CCE1	ORF-T	SGD	FALSE
chr11	422055	426727	-	YKL010C	UFD4	ORF-T	SGD	FALSE
chr11	427679	429479	-	YKL008C	LAC1	ORF-T	SGD	FALSE
chr11	430703	431383	-	YKL006C-A	SFT1	ORF-T	SGD	FALSE
chr11	431413	432029	-	snR87	SNR87	other	SGD	FALSE
chr11	433633	435753	-	YKL005C	BYE1	ORF-T	SGD	FALSE
chr11	435788	436829	-	SY_K0415C	SY_K0415C	SUT	genenv	TRUE
chr11	437721	438281	-	YKL003C	MRP17	ORF-T	SGD	FALSE
chr11	439393	440249	-	YKL001C	MET14	ORF-T	SGD	FALSE
chr11	441151	443543	-	YKR001C	VPS1	ORF-T	SGD	FALSE
chr11	445025	445730	-	SY_K0419C	SY_K0419C	SUT	genenv	TRUE
chr11	446920	447424	-	YKR004C	ECM9	ORF-T	XU09	TRUE
chr11	447439	448823	-	YKR004C	ECM9	ORF-T	SGD	FALSE
chr11	448991	451031	-	YKR005C	YKR005C	ORF-T	SGD	FALSE
chr11	451047	452007	-	YKR006C	MRPL13	ORF-T	SGD	FALSE
chr11	454878	457897	-	YKR009C	FOX2	ORF-T	SGD	FALSE
chr11	454911	456415	-	YKR009C	FOX2	ORF-T	SGD	FALSE
chr11	459487	462119	-	YKR010C	TOF2	ORF-T	SGD	FALSE
chr11	462207	463559	-	YKR011C	YKR011C	ORF-T	SGD	FALSE
chr11	463703	464247	-	YKR012C	YKR012C	other	XU09	FALSE
chr11	464551	465819	-	YKR012C	YKR012C	ORF-T	SGD	TRUE
chr11	465915	467013	-	YKR014C	YPT52	ORF-T	SGD	FALSE
chr11	467559	470127	-	YKR015C	YKR015C	ORF-T	SGD	TRUE
chr11	470989	471731	-	SY_K0432C	SY_K0432C	SUT	genenv	TRUE
chr11	472250	474402	-	YKR017C	YKR017C	ORF-T	SGD	FALSE
chr11	474418	476747	-	YKR018C	YKR018C	ORF-T	SGD	FALSE
chr11	476931	478947	-	YKR019C	IRS4	ORF-T	SGD	FALSE
chr11	482806	484015	-	YKR022C	NTR2	ORF-T	SGD	FALSE
chr11	485759	488207	-	YKR024C	DBP7	ORF-T	SGD	FALSE
chr11	489399	490647	-	YKR026C	GCN3	ORF-T	SGD	FALSE
chr11	498299	500683	-	YKR029C	SET3	ORF-T	SGD	FALSE
chr11	501955	507339	-	YKR031C	SPO14	ORF-T	SGD	FALSE
chr11	509377	511496	-	YKR036C	CAF4	ORF-T	SGD	FALSE
chr11	511504	512689	-	YKR037C	SPC34	ORF-T	SGD	FALSE
chr11	512689	514033	-	YKR038C	KAE1	ORF-T	SGD	FALSE
chr11	514241	515131	-	YKRCdelta11	YKRCdelta11	other	XU09	FALSE
chr11	515147	515643	-	SUT679	SUT679	SUT	XU09	FALSE
chr11	515812	517834	-	SY_K0446C	SY_K0446C	SUT	genenv	TRUE
chr11	518011	518612	-	SY_K0447C	SUT_SY0912	SUT	XU11	FALSE
chr11	521951	522975	-	YKR043C	YKR043C	ORF-T	SGD	FALSE
chr11	523064	524528	-	SUT681	SUT681	SUT	XU09	FALSE
chr11	524544	525202	-	YKR045C	YKR045C	ORF-T	SGD	FALSE
chr11	525218	526290	-	YKR046C	PET10	ORF-T	SGD	FALSE
chr11	526442	527874	-	YKR048C	NAP1	ORF-T	SGD	FALSE
chr11	527954	528442	-	YKR049C	FMP46	ORF-T	SGD	FALSE
chr11	528450	528823	-	SUT682	SUT682	SUT	XU09	FALSE
chr11	533389	534733	-	YKR052C	MRS4	ORF-T	SGD	FALSE
chr11	534789	535029	-	SUT683	SUT683	SUT	XU09	FALSE
chr11	535157	536613	-	YKR053C	YSR3	ORF-T	SGD	FALSE
chr11	536629	549278	-	YKR054C	DYN1	ORF-T	SGD	FALSE
chr11	558104	558602	-	CUT724	CUT724	CUT	XU09	FALSE
chr11	559494	560074	-	CUT725	CUT725	CUT	XU09	FALSE
chr11	560123	560582	-	snR42	SNR42	other	SGD	FALSE
chr11	561759	563520	-	YKR063C	LAS1	ORF-T	SGD	FALSE
chr11	566264	567137	-	YKR065C	PAM17	ORF-T	SGD	FALSE
chr11	567201	568444	-	YKR066C	CCP1	ORF-T	SGD	FALSE
chr11	568455	569318	-	SY_K0465C	SY_K0465C	SUT	genenv	TRUE
chr11	571340	572180	-	YKR068C	BET3	ORF-T	SGD	FALSE
chr11	572655	573507	-	SY_K0467C	SY_K0467C	SUT	genenv	TRUE
chr11	575861	577262	-	YKR071C	DRE2	ORF-T	SGD	FALSE
chr11	577406	579486	-	YKR072C	SIS2	ORF-T	SGD	FALSE
chr11	580878	582191	-	YKR075C	YKR075C	ORF-T	XU09	FALSE
chr11	580883	581992	-	YKR075C	YKR075C	ORF-T	SGD	FALSE
chr11	582543	583232	-	SY_K0472C	SY_K0472C	SUT	genenv	TRUE
chr11	582569	582928	-	SY_K0473C	SY_K0473C	SUT	genenv	TRUE
chr11	587760	590800	-	YKR079C	TRZ1	ORF-T	SGD	FALSE
chr11	592592	593809	-	YKR081C	RPF2	ORF-T	SGD	FALSE
chr11	597449	598137	-	YKR083C	DAD2	ORF-T	SGD	FALSE
chr11	598145	600185	-	YKR084C	HBS1	ORF-T	SGD	FALSE
chr11	600225	600929	-	YKR085C	MRPL20	ORF-T	SGD	FALSE
chr11	604297	605482	-	YKR087C	OMA1	ORF-T	SGD	FALSE
chr11	605514	606650	-	YKR088C	TVP38	ORF-T	SGD	FALSE
chr11	606666	609666	-	YKR089C	TGL4	ORF-T	SGD	FALSE
chr11	609971	612195	-	SY_K0482C	SUT_SY0915	SUT	XU11	FALSE
chr11	613612	615223	-	YKR092C	SRP40	ORF-T	SGD	FALSE
chr11	616705	617314	-	SY_K0484C	SY_K0484C	SUT	genenv	TRUE
chr11	617392	618708	-	SY_K0485C	SY_K0485C	SUT	genenv	TRUE
chr11	619033	620068	-	YKR094C	RPL40B	ORF-T	SGD	FALSE
chr11	627392	627752	-	SY_K0487C	SY_K0487C	SUT	genenv	TRUE
chr11	630682	631555	-	SY_K0488C	SY_K0488C	SUT	genenv	TRUE
chr11	632331	633982	-	SY_K0489C	SY_K0489C	SUT	genenv	TRUE
chr11	634117	636557	-	YKR098C	UBP11	ORF-T	SGD	FALSE
chr11	639607	641584	-	YKR100C	SKG1	ORF-T	SGD	FALSE
chr11	643332	644174	-	SY_K0492C	SY_K0492C	SUT	genenv	TRUE
chr11	644201	646442	-	SY_K0493C	SUT_SY0916	SUT	XU11	FALSE
chr11	647721	648197	-	SY_K0494C	SY_K0494C	SUT	genenv	TRUE
chr11	651198	651654	-	SUT684	SUT684	SUT	XU09	FALSE
chr11	652485	653838	-	SY_K0496C	SY_K0496C	SUT	genenv	TRUE
chr12	17923	20112	+	YLL061W	MMP1	ORF-T	SGD	FALSE
chr12	17945	19858	+	YLL061W	MMP1	ORF-T	SGD	FALSE
chr12	20416	20925	+	SY_L0003W	SY_L0003W	SUT	genenv	TRUE
chr12	21120	21902	+	SY_L0004W	SY_L0004W	SUT	genenv	TRUE
chr12	22899	23449	+	SUT244	SUT244	SUT	XU09	FALSE
chr12	23475	25396	+	YLL058W	YLL058W	ORF-T	SGD	FALSE
chr12	25695	27316	+	SY_L0007W	SY_L0007W	SUT	genenv	TRUE
chr12	26189	27308	+	SUT245	SUT245	SUT	XU09	FALSE
chr12	29074	29922	+	YLL055W	YCT1	ORF-T	XU09	FALSE
chr12	30006	31773	+	YLL055W	YCT1	ORF-T	SGD	FALSE
chr12	34866	35439	+	SY_L0011W	SY_L0011W	SUT	genenv	TRUE
chr12	37731	38018	+	SY_L0012W	SY_L0012W	SUT	genenv	TRUE
chr12	40662	41310	+	YLL049W	LDB18	ORF-T	SGD	FALSE
chr12	46802	47404	+	SY_L0014W	SY_L0014W	SUT	genenv	TRUE
chr12	49811	52087	+	YLL043W	FPS1	ORF-T	SGD	FALSE
chr12	53159	53780	+	SY_L0016W	SY_L0016W	SUT	genenv	TRUE
chr12	54274	54607	+	SY_L0017W	SY_L0017W	SUT	genenv	TRUE
chr12	66054	66866	+	SY_L0018W	SY_L0018W	SUT	genenv	TRUE
chr12	68458	70618	+	YLL035W	GRC3	ORF-T	SGD	FALSE
chr12	73410	74746	+	YLL033W	IRC19	ORF-T	SGD	FALSE
chr12	81356	83860	+	YLL029W	FRA1	ORF-T	SGD	FALSE
chr12	84682	87022	+	YLL028W	TPO1	ORF-T	SGD	FALSE
chr12	86282	86903	+	YLL028W	TPO1	ORF-T	XU09	FALSE
chr12	87262	88350	+	YLL027W	ISA1	ORF-T	SGD	FALSE
chr12	88542	91518	+	YLL026W	HSP104	ORF-T	SGD	FALSE
chr12	92841	95363	+	YLL025W	PAU17	ORF-T	XU09	TRUE
chr12	94755	95328	+	YLL025W	PAU17	ORF-T	SGD	TRUE
chr12	100887	105641	+	YLL021W	SPA2	ORF-T	SGD	FALSE
chr12	112480	116492	+	YLL017W, YLL016W	YLL017W, SDC25	other	XU09	FALSE
chr12	114762	116451	+	YLL017W, YLL016W	YLL017W, SDC25	other	XU09	FALSE
chr12	116547	121435	+	YLL015W	BPT1	ORF-T	SGD	FALSE
chr12	121555	122043	+	YLL014W	EMC6	ORF-T	SGD	FALSE
chr12	125771	127603	+	YLL012W	YEH1	ORF-T	SGD	FALSE
chr12	127795	129349	+	YLL011W	SOF1	ORF-T	SGD	FALSE
chr12	131993	134479	+	YLL008W	DRS1	ORF-T	SGD	FALSE
chr12	136831	140103	+	YLL006W	MMM1	ORF-T	SGD	FALSE
chr12	141375	143311	+	YLL004W	ORC3	ORF-T	SGD	FALSE
chr12	143455	146431	+	YLL003W	SFI1	ORF-T	SGD	FALSE
chr12	146567	147975	+	YLL002W	RTT109	ORF-T	SGD	FALSE
chr12	148159	150655	+	YLL001W	DNM1	ORF-T	SGD	FALSE
chr12	151431	152831	+	SUT246	SUT246	SUT	XU09	FALSE
chr12	158383	160111	+	SUT247	SUT247	SUT	XU09	FALSE
chr12	160311	161967	+	YLR005W	SSL1	ORF-T	SGD	FALSE
chr12	164695	165839	+	YLR007W	NSE1	ORF-T	SGD	FALSE
chr12	166655	167591	+	YLR009W	RLP24	ORF-T	SGD	FALSE
chr12	169288	170296	+	YLR011W	LOT6	ORF-T	SGD	FALSE
chr12	172080	172319	+	SY_L0047W	SY_L0047W	SUT	genenv	TRUE
chr12	175492	177644	+	YLR015W	BRE2	ORF-T	SGD	FALSE
chr12	177884	179020	+	YLR017W	MEU1	ORF-T	SGD	FALSE
chr12	180310	182078	+	YLR019W	PSR2	ORF-T	SGD	FALSE
chr12	183878	184550	+	YLR021W	IRC25	ORF-T	SGD	FALSE
chr12	188415	189084	+	CUT250	CUT250	CUT	XU09	FALSE
chr12	193991	194605	+	CUT251	CUT251	CUT	XU09	FALSE
chr12	194703	195743	+	YLR025W	SNF7	ORF-T	SGD	FALSE
chr12	199097	199881	+	snR30	SNR30	other	SGD	FALSE
chr12	201929	202233	+	SUT248	SUT248	SUT	XU09	FALSE
chr12	203569	204466	+	YLR030W	YLR030W	ORF-T	SGD	FALSE
chr12	204506	205074	+	YLR031W	YLR031W	ORF-T	SGD	FALSE
chr12	205250	208917	+	YLR032W	RAD5	ORF-T	SGD	FALSE
chr12	208973	210829	+	YLR033W	RSC58	ORF-T	SGD	FALSE
chr12	222679	222967	+	SUT249	SUT249	SUT	XU09	FALSE
chr12	224487	225047	+	SUT250	SUT250	SUT	XU09	FALSE
chr12	225223	225663	+	SY_L0063W	SUT_SY0375	SUT	XU11	FALSE
chr12	225849	226088	+	SY_L0064W	SY_L0064W	SUT	genenv	TRUE
chr12	228975	230167	+	YLR041W	YLR041W	ORF-T	SGD	TRUE
chr12	230239	230919	+	YLR041W	YLR041W	other	XU09	FALSE
chr12	231143	231599	+	SUT251	SUT251	SUT	XU09	FALSE
chr12	233192	234195	+	SY_L0068W	SY_L0068W	SUT	genenv	TRUE
chr12	234911	236007	+	SUT252	SUT252	SUT	XU09	FALSE
chr12	242480	243952	+	YLR048W	RPS0B	ORF-T	SGD	FALSE
chr12	245914	246602	+	SUT253	SUT253	SUT	XU09	FALSE
chr12	247450	248346	+	YLR052W	IES3	ORF-T	SGD	FALSE
chr12	248362	248986	+	SUT254	SUT254	SUT	XU09	FALSE
chr12	249718	251437	+	SY_L0074W	SY_L0074W	SUT	genenv	TRUE
chr12	254131	255531	+	YLR056W	ERG3	ORF-T	SGD	FALSE
chr12	255595	258291	+	YLR057W	YLR057W	ORF-T	SGD	FALSE
chr12	260132	261294	+	SUT255	SUT255	SUT	XU09	FALSE
chr12	261310	263254	+	YLR060W	FRS1	ORF-T	SGD	FALSE
chr12	263486	264422	+	YLR061W	RPL22A	ORF-T	SGD	FALSE
chr12	264582	265734	+	YLR063W	YLR063W	ORF-T	SGD	FALSE
chr12	265750	266702	+	YLR064W	PER33	ORF-T	SGD	FALSE
chr12	267462	268182	+	YLR066W	SPC3	ORF-T	SGD	FALSE
chr12	271326	271926	+	YLR068W	FYV7	ORF-T	SGD	FALSE
chr12	272008	272366	+	SY_L0084W	SY_L0084W	SUT	genenv	TRUE
chr12	274414	275718	+	SUT256	SUT256	SUT	XU09	FALSE
chr12	275868	276561	+	SY_L0086W	SY_L0086W	SUT	genenv	TRUE
chr12	279190	281394	+	YLR072W	YLR072W	ORF-T	SGD	FALSE
chr12	281576	282196	+	SUT257	SUT257	SUT	XU09	FALSE
chr12	282892	283237	+	SUT258	SUT258	SUT	XU09	FALSE
chr12	283253	284061	+	YLR075W	RPL10	ORF-T	SGD	FALSE
chr12	284141	286149	+	YLR077W	FMP25	ORF-T	SGD	FALSE
chr12	287133	288181	+	YLR079W	SIC1	ORF-T	SGD	FALSE
chr12	288253	289693	+	YLR080W	EMP46	ORF-T	SGD	FALSE
chr12	290411	292561	+	YLR081W	GAL2	ORF-T	SGD	TRUE
chr12	302595	307211	+	YLR086W	SMC4	ORF-T	SGD	FALSE
chr12	307988	309325	+	SY_L0096W	SY_L0096W	SUT	genenv	TRUE
chr12	316379	318515	+	YLR088W	GAA1	ORF-T	SGD	FALSE
chr12	319308	319738	+	SY_L0098W	SY_L0098W	SUT	genenv	TRUE
chr12	321020	322516	+	YLR090W	XDJ1	ORF-T	SGD	FALSE
chr12	322588	323885	+	YLR091W	GEP5	ORF-T	SGD	FALSE
chr12	323904	326812	+	YLR092W	SUL2	ORF-T	SGD	FALSE
chr12	325666	326794	+	YLR092W	SUL2	ORF-T	SGD	FALSE
chr12	330038	331302	+	SUT260	SUT260	SUT	XU09	FALSE
chr12	331450	332310	+	SY_L0104W	SY_L0104W	SUT	genenv	TRUE
chr12	332718	336526	+	YLR096W	KIN2	ORF-T	SGD	FALSE
chr12	339857	340287	+	SUT261	SUT261	SUT	XU09	FALSE
chr12	341658	342050	+	YLR099W-A	YLR099W-A	ORF-T	SGD	FALSE
chr12	342098	343316	+	YLR100W	ERG27	ORF-T	SGD	FALSE
chr12	343812	344308	+	SY_L0109W	SUT_SY0386	SUT	XU11	FALSE
chr12	346548	346932	+	SUT262	SUT262	SUT	XU09	FALSE
chr12	346948	347412	+	YLR104W	LCL2	ORF-T	SGD	FALSE
chr12	355560	358091	+	SY_L0112W	SY_L0112W	SUT	genenv	TRUE
chr12	364476	365852	+	YLR107W	REX3	ORF-T	SGD	FALSE
chr12	366620	366732	+	snR6	SNR6	other	SGD	FALSE
chr12	366842	368275	+	SY_L0115W	SY_L0115W	SUT	genenv	TRUE
chr12	368980	369772	+	YLR109W	AHP1	ORF-T	SGD	FALSE
chr12	370018	370448	+	SY_L0117W	SY_L0117W	SUT	genenv	TRUE
chr12	370567	371021	+	SY_L0118W	SY_L0118W	SUT	genenv	TRUE
chr12	371068	371804	+	YLR112W	YLR112W	ORF-T	SGD	TRUE
chr12	371820	373452	+	YLR113W	HOG1	ORF-T	SGD	FALSE
chr12	373876	374388	+	SY_L0121W	SUT_SY0389	SUT	XU11	FALSE
chr12	374740	375380	+	tR(ACG)L	tR(ACG)L	other	SGD	FALSE
chr12	378340	381084	+	YLR115W	CFT2	ORF-T	SGD	FALSE
chr12	381236	382836	+	YLR116W	MSL5	ORF-T	SGD	FALSE
chr12	385948	386644	+	YLR119W	SRN2	ORF-T	SGD	FALSE
chr12	388239	389146	+	YLR120W-A	YLR120W-A	ORF-T	SGD	TRUE
chr12	389324	390812	+	YLR120W-A	YLR120W-A	other	XU09	FALSE
chr12	391343	391725	+	SY_L0128W	SY_L0128W	SUT	genenv	TRUE
chr12	392212	393788	+	YLR124W, YLR125W	YLR124W, YLR125W	other	XU09	FALSE
chr12	393844	395573	+	YLR125W	YLR125W	ORF-T	SGD	FALSE
chr12	395660	395935	+	CUT256	CUT256	CUT	XU09	FALSE
chr12	396181	397109	+	SUT263	SUT263	SUT	XU09	FALSE
chr12	397117	397583	+	SY_L0133W	SY_L0133W	SUT	genenv	TRUE
chr12	398981	399989	+	YLR128W	DCN1	ORF-T	SGD	FALSE
chr12	400005	402981	+	YLR129W	DIP2	ORF-T	SGD	FALSE
chr12	403762	404861	+	SY_L0136W	SY_L0136W	SUT	genenv	TRUE
chr12	405576	407248	+	SY_L0137W	SY_L0137W	SUT	genenv	TRUE
chr12	407678	408346	+	SY_L0138W	SY_L0138W	SUT	genenv	TRUE
chr12	408790	410662	+	YLR133W	CKI1	ORF-T	SGD	FALSE
chr12	410678	412904	+	YLR134W	PDC5	ORF-T	SGD	FALSE
chr12	413595	416155	+	YLR135W	SLX4	ORF-T	SGD	FALSE
chr12	416605	416987	+	SY_L0142W	SY_L0142W	SUT	genenv	TRUE
chr12	417211	418619	+	YLR137W	YLR137W	ORF-T	SGD	FALSE
chr12	418683	421891	+	YLR138W	NHA1	ORF-T	SGD	FALSE
chr12	423923	425587	+	YLR141W	RRN5	ORF-T	SGD	FALSE
chr12	425595	427155	+	YLR142W	PUT1	ORF-T	SGD	FALSE
chr12	427707	430003	+	YLR143W	YLR143W	ORF-T	SGD	FALSE
chr12	430074	430790	+	SY_L0148W	SY_L0148W	SUT	genenv	TRUE
chr12	431841	432414	+	SY_L0149W	SY_L0149W	SUT	genenv	TRUE
chr12	432475	433275	+	YLR145W	RMP1	ORF-T	SGD	FALSE
chr12	434219	434563	+	YLR146W-A	YLR146W-A	ORF-T	SGD	FALSE
chr12	434971	437916	+	YLR148W	PEP3	ORF-T	SGD	FALSE
chr12	438384	439005	+	SY_L0153W	SY_L0153W	SUT	genenv	TRUE
chr12	440716	441988	+	YLR150W	STM1	ORF-T	SGD	FALSE
chr12	442205	442683	+	CUT263	CUT263	CUT	XU09	FALSE
chr12	443351	445023	+	SY_L0156W	SY_L0156W	SUT	genenv	TRUE
chr12	446122	447411	+	SY_L0157W	SUT_SY0394	SUT	XU11	FALSE
chr12	449221	449601	+	SY_L0158W	SY_L0158W	SUT	genenv	TRUE
chr12	450163	451163	+	SUT264	SUT264	SUT	XU09	FALSE
chr12	491307	492211	+	SUT265	SUT265	SUT	XU09	FALSE
chr12	492243	493067	+	SUT266	SUT266	SUT	XU09	FALSE
chr12	493947	494884	+	YLR164W	YLR164W	ORF-T	SGD	FALSE
chr12	498628	499198	+	SUT267	SUT267	SUT	XU09	FALSE
chr12	499262	500025	+	YLR167W	RPS31	ORF-T	XU09	FALSE
chr12	499270	499897	+	YLR167W	RPS31	ORF-T	SGD	FALSE
chr12	501077	501426	+	SY_L0166W	SY_L0166W	SUT	genenv	TRUE
chr12	501621	502672	+	SUT268	SUT268	SUT	XU09	FALSE
chr12	502773	504949	+	YLR173W	YLR173W	ORF-T	SGD	FALSE
chr12	504957	506253	+	YLR174W	IDP2	ORF-T	SGD	FALSE
chr12	506509	508213	+	YLR175W	CBF5	ORF-T	SGD	FALSE
chr12	510781	511342	+	YLR177W	YLR177W	ORF-T	XU09	TRUE
chr12	511382	513430	+	YLR177W	YLR177W	ORF-T	SGD	FALSE
chr12	514518	515374	+	SY_L0173W	SUT_SY0400	SUT	XU11	FALSE
chr12	515542	517087	+	YLR180W	SAM1	ORF-T	SGD	FALSE
chr12	518335	520951	+	YLR182W	SWI6	ORF-T	SGD	FALSE
chr12	523056	523832	+	YLR185W	RPL37A	ORF-T	SGD	FALSE
chr12	523425	523783	+	YLR185W	RPL37A	ORF-T	SGD	FALSE
chr12	524016	524944	+	YLR186W	EMG1	ORF-T	SGD	FALSE
chr12	525137	528433	+	YLR187W	SKG3	ORF-T	SGD	FALSE
chr12	528649	531137	+	YLR188W	MDL1	ORF-T	SGD	FALSE
chr12	535193	537521	+	YLR190W	MMR1	ORF-T	SGD	FALSE
chr12	537682	539010	+	YLR191W	PEX13	ORF-T	SGD	FALSE
chr12	540261	542219	+	SY_L0183W	SY_L0183W	SUT	genenv	TRUE
chr12	541178	542234	+	SUT270	SUT270	SUT	XU09	FALSE
chr12	542649	543795	+	SY_L0185W	SY_L0185W	SUT	genenv	TRUE
chr12	544314	546330	+	YLR196W	PWP1	ORF-T	SGD	FALSE
chr12	546475	548230	+	YLR197W	NOP56	ORF-T	SGD	FALSE
chr12	549334	550046	+	YLR200W	YKE2	ORF-T	SGD	FALSE
chr12	552670	553257	+	YLR204W	QRI5	ORF-T	SGD	FALSE
chr12	554461	554869	+	SUT271	SUT271	SUT	XU09	FALSE
chr12	554877	557057	+	YLR206W	ENT2	ORF-T	SGD	FALSE
chr12	557201	559847	+	YLR207W	HRD3	ORF-T	SGD	FALSE
chr12	559919	561319	+	YLR208W	SEC13	ORF-T	SGD	FALSE
chr12	562431	563951	+	YLR210W	CLB4	ORF-T	SGD	FALSE
chr12	567104	568823	+	SUT272	SUT272	SUT	XU09	FALSE
chr12	568915	571267	+	YLR214W	FRE1	ORF-T	SGD	FALSE
chr12	571450	571976	+	SY_L0197W	SY_L0197W	SUT	genenv	TRUE
chr12	573934	574316	+	SY_L0198W	SY_L0198W	SUT	genenv	TRUE
chr12	574356	576933	+	YLR219W	MSC3	ORF-T	SGD	FALSE
chr12	577109	578429	+	YLR220W	CCC1	ORF-T	SGD	FALSE
chr12	578483	578722	+	SY_L0201W	SY_L0201W	SUT	genenv	TRUE
chr12	586658	588235	+	YLR224W	YLR224W	ORF-T	SGD	FALSE
chr12	589708	591708	+	YLR226W	BUR2	ORF-T	SGD	FALSE
chr12	591852	592252	+	SUT273	SUT273	SUT	XU09	FALSE
chr12	604047	604334	+	SUT274	SUT274	SUT	XU09	FALSE
chr12	604404	604732	+	SUT275	SUT275	SUT	XU09	FALSE
chr12	607916	609731	+	SUT276	SUT276	SUT	XU09	FALSE
chr12	610260	612756	+	YLR234W	TOP3	ORF-T	SGD	FALSE
chr12	612812	614917	+	YLR237W	THI7	ORF-T	SGD	FALSE
chr12	615157	616885	+	YLR238W	FAR10	ORF-T	SGD	FALSE
chr12	618029	620821	+	YLR240W	VPS34	ORF-T	SGD	FALSE
chr12	620949	623557	+	YLR241W	YLR241W	ORF-T	SGD	FALSE
chr12	624629	625703	+	YLR243W	YLR243W	ORF-T	SGD	FALSE
chr12	625827	626495	+	SY_L0214W	SY_L0214W	SUT	genenv	TRUE
chr12	627116	627451	+	SUT277	SUT277	SUT	XU09	FALSE
chr12	627627	628779	+	YLR246W	ERF2	ORF-T	SGD	FALSE
chr12	634172	636740	+	YLR248W	RCK2	ORF-T	SGD	FALSE
chr12	637229	640605	+	YLR249W	YEF3	ORF-T	SGD	FALSE
chr12	640798	641702	+	YLR250W	SSP120	ORF-T	SGD	FALSE
chr12	641886	642934	+	YLR251W	SYM1	ORF-T	SGD	FALSE
chr12	643094	644959	+	YLR253W	YLR253W	ORF-T	SGD	FALSE
chr12	646654	651364	+	YLR256W	HAP1	ORF-T	SGD	TRUE
chr12	658774	659166	+	SUT278	SUT278	SUT	XU09	FALSE
chr12	659174	660454	+	YLR257W	YLR257W	ORF-T	SGD	FALSE
chr12	660582	661150	+	SY_L0225W	SUT_SY0407	SUT	XU11	FALSE
chr12	661190	663718	+	YLR258W	GSY2	ORF-T	SGD	FALSE
chr12	666286	668591	+	YLR260W	LCB5	ORF-T	SGD	FALSE
chr12	669703	669984	+	SUT279	SUT279	SUT	XU09	FALSE
chr12	670392	673472	+	YLR263W	RED1	ORF-T	SGD	FALSE
chr12	673617	674522	+	YLR264W	RPS28B	ORF-T	SGD	FALSE
chr12	674554	674980	+	YLR264W	RPS28B	ORF-T	XU09	TRUE
chr12	676188	677004	+	CUT268	CUT268	CUT	XU09	FALSE
chr12	678700	680610	+	YLR267W	BOP2	ORF-T	SGD	FALSE
chr12	679444	680524	+	YLR267W	BOP2	ORF-T	SGD	FALSE
chr12	680693	681517	+	YLR268W	SEC22	ORF-T	SGD	FALSE
chr12	681637	682990	+	YLR270W	DCS1	ORF-T	SGD	FALSE
chr12	683158	684231	+	YLR271W	YLR271W	ORF-T	SGD	FALSE
chr12	684288	685434	+	SY_L0238W	SY_L0238W	SUT	genenv	TRUE
chr12	688798	690944	+	SY_L0239W	SUT_SY0411	SUT	XU11	FALSE
chr12	692120	694672	+	YLR274W	MCM5	ORF-T	SGD	FALSE
chr12	694700	694909	+	SY_L0241W	SY_L0241W	SUT	genenv	TRUE
chr12	694928	695592	+	YLR275W	SMD2	ORF-T	SGD	FALSE
chr12	700437	701904	+	SUT280	SUT280	SUT	XU09	FALSE
chr12	705472	706832	+	YLR283W	YLR283W	ORF-T	SGD	FALSE
chr12	707936	708945	+	YLR285W	NNT1	ORF-T	SGD	FALSE
chr12	709506	710414	+	SY_L0246W	SY_L0246W	SUT	genenv	TRUE
chr12	711417	711894	+	SY_L0247W	SY_L0247W	SUT	genenv	TRUE
chr12	715613	717701	+	YLR289W	GUF1	ORF-T	SGD	FALSE
chr12	719584	720205	+	SY_L0249W	SY_L0249W	SUT	genenv	TRUE
chr12	723309	724312	+	YLR296W	YLR296W	ORF-T	SGD	TRUE
chr12	724372	725404	+	YLR297W	YLR297W	ORF-T	SGD	FALSE
chr12	725507	728850	+	SY_L0252W	SY_L0252W	SUT	genenv	TRUE
chr12	726500	728764	+	YLR299W	ECM38	ORF-T	SGD	FALSE
chr12	729461	731221	+	YLR300W	EXG1	ORF-T	SGD	FALSE
chr12	731437	732221	+	YLR301W	YLR301W	ORF-T	SGD	FALSE
chr12	733164	734661	+	YLR303W	MET17	ORF-T	SGD	FALSE
chr12	734677	734941	+	SY_L0257W	SUT_SY0413	SUT	XU11	FALSE
chr12	736114	736831	+	SY_L0258W	SY_L0258W	SUT	genenv	TRUE
chr12	738837	739052	+	CUT271	CUT271	CUT	XU09	FALSE
chr12	744735	745663	+	YLR306W	UBC12	ORF-T	SGD	FALSE
chr12	746239	746633	+	YLR307W	CDA1	ORF-T	SGD	TRUE
chr12	746717	747314	+	YLR307W	CDA1	ORF-T	SGD	TRUE
chr12	748472	749678	+	YLR308W	CDA2	ORF-T	SGD	TRUE
chr12	760164	761140	+	YLR312W-A	MRPL15	ORF-T	SGD	FALSE
chr12	765338	766930	+	YLR315W	NKP2	ORF-T	SGD	FALSE
chr12	767082	769859	+	YLR318W	EST2	ORF-T	SGD	FALSE
